file_path,actual_media_type,route_detected_type,route_selected,route_correct,true_label,final_label_id,final_label_name,binary_label_id,binary_label_name,native_label_id,native_label_name,native_confidence,path_specific_subtype,path_specific_probabilities,confidence,prob_real,prob_fake,pipeline_success,final_correct,error_stage
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002675_001384.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9619707465171814,,"{'Real': 0.0075396387837827206, 'Full-Synthetic': 0.9619707465171814, 'Tampered': 0.030489642173051834}",0.9924603700637817,0.0075396387837827206,0.9924603886902332,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002049_001508.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.5421145558357239,,"{'Real': 0.5421145558357239, 'Full-Synthetic': 0.018791666254401207, 'Tampered': 0.43909376859664917}",0.5421145558357239,0.5421145558357239,0.4578854348510504,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001311_002683.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8887669444084167,,"{'Real': 0.8887669444084167, 'Full-Synthetic': 0.005733846221119165, 'Tampered': 0.10549919307231903}",0.8887669444084167,0.8887669444084167,0.1112330392934382,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000678_000535.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.8814911842346191,,"{'Real': 0.1019502580165863, 'Full-Synthetic': 0.016558457165956497, 'Tampered': 0.8814911842346191}",0.8980496525764465,0.1019502580165863,0.8980496414005756,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000491_001271.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.7644867300987244,,"{'Real': 0.7644867300987244, 'Full-Synthetic': 0.018636230379343033, 'Tampered': 0.2168770581483841}",0.7644867300987244,0.7644867300987244,0.23551328852772713,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000300_003077.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.6798980236053467,,"{'Real': 0.2994331419467926, 'Full-Synthetic': 0.02066888101398945, 'Tampered': 0.6798980236053467}",0.7005668878555298,0.2994331419467926,0.7005669046193361,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003275_000241.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9925721287727356,,"{'Real': 0.004496290348470211, 'Full-Synthetic': 0.9925721287727356, 'Tampered': 0.002931584371253848}",0.9955037236213684,0.004496290348470211,0.9955037131439894,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000755_000857.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9518714547157288,,"{'Real': 0.9518714547157288, 'Full-Synthetic': 0.0037831191439181566, 'Tampered': 0.04434535652399063}",0.9518714547157288,0.9518714547157288,0.04812847566790879,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000764_001398.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8574694395065308,,"{'Real': 0.8574694395065308, 'Full-Synthetic': 0.008417340926826, 'Tampered': 0.1341131627559662}",0.8574694395065308,0.8574694395065308,0.1425305036827922,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001680_001505.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.846035361289978,,"{'Real': 0.13453753292560577, 'Full-Synthetic': 0.019427169114351273, 'Tampered': 0.846035361289978}",0.8654625415802002,0.13453753292560577,0.8654625304043293,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001877_000217.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9819759130477905,,"{'Real': 0.005960655864328146, 'Full-Synthetic': 0.9819759130477905, 'Tampered': 0.01206344086676836}",0.9940393567085266,0.005960655864328146,0.9940393539145589,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000390_001320.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.3934148848056793,,"{'Real': 0.3028305470943451, 'Full-Synthetic': 0.3934148848056793, 'Tampered': 0.3037545382976532}",0.6971694231033325,0.3028305470943451,0.6971694231033325,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001253_003222.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.9435068368911743,,"{'Real': 0.04828372225165367, 'Full-Synthetic': 0.008209463208913803, 'Tampered': 0.9435068368911743}",0.9517163038253784,0.04828372225165367,0.9517163001000881,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000491_000605.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9947351217269897,,"{'Real': 0.0016738930717110634, 'Full-Synthetic': 0.003591062966734171, 'Tampered': 0.9947351217269897}",0.9983261823654175,0.0016738930717110634,0.9983261846937239,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000711_001034.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9601826667785645,,"{'Real': 0.03300665318965912, 'Full-Synthetic': 0.9601826667785645, 'Tampered': 0.006810659077018499}",0.9669933319091797,0.03300665318965912,0.966993325855583,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002005_001466.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9395647644996643,,"{'Real': 0.9395647644996643, 'Full-Synthetic': 0.014396158047020435, 'Tampered': 0.04603900387883186}",0.9395647644996643,0.9395647644996643,0.0604351619258523,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002933_000245.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.8589569330215454,,"{'Real': 0.03517049178481102, 'Full-Synthetic': 0.10587263107299805, 'Tampered': 0.8589569330215454}",0.9648295640945435,0.03517049178481102,0.9648295640945435,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001370_002980.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.7167640328407288,,"{'Real': 0.7167640328407288, 'Full-Synthetic': 0.012944222427904606, 'Tampered': 0.2702917456626892}",0.7167640328407288,0.7167640328407288,0.2832359680905938,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000793_002627.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.939855694770813,,"{'Real': 0.025969967246055603, 'Full-Synthetic': 0.939855694770813, 'Tampered': 0.034174319356679916}",0.9740300178527832,0.025969967246055603,0.9740300141274929,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000555_000177.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.7532967329025269,,"{'Real': 0.7532967329025269, 'Full-Synthetic': 0.005412587895989418, 'Tampered': 0.24129065871238708}",0.7532967329025269,0.7532967329025269,0.2467032466083765,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001169_001859.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9778106212615967,,"{'Real': 0.013091690838336945, 'Full-Synthetic': 0.9778106212615967, 'Tampered': 0.009097649715840816}",0.9869082570075989,0.013091690838336945,0.9869082709774375,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001639_001185.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9662346839904785,,"{'Real': 0.0061208889819681644, 'Full-Synthetic': 0.9662346839904785, 'Tampered': 0.027644462883472443}",0.9938791394233704,0.0061208889819681644,0.993879146873951,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001464_003058.jpg,image,image,image_path,True,1,1,Fake,1,Fake,0,Real,0.4502343535423279,,"{'Real': 0.4502343535423279, 'Full-Synthetic': 0.1086859256029129, 'Tampered': 0.441079705953598}",0.5497656464576721,0.4502343535423279,0.5497656315565109,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001665_003102.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9571314454078674,,"{'Real': 0.9571314454078674, 'Full-Synthetic': 0.011130992323160172, 'Tampered': 0.031737521290779114}",0.9571314454078674,0.9571314454078674,0.042868513613939285,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001971_001131.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8157108426094055,,"{'Real': 0.8157108426094055, 'Full-Synthetic': 0.01334108505398035, 'Tampered': 0.1709481179714203}",0.8157108426094055,0.8157108426094055,0.18428920302540064,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000927_001896.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8735809922218323,,"{'Real': 0.8735809922218323, 'Full-Synthetic': 0.006719589699059725, 'Tampered': 0.1196993812918663}",0.8735809922218323,0.8735809922218323,0.12641897099092603,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001501_001580.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9829285144805908,,"{'Real': 0.0025307810865342617, 'Full-Synthetic': 0.9829285144805908, 'Tampered': 0.01454070582985878}",0.9974692463874817,0.0025307810865342617,0.9974692203104496,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001718_000915.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9570569396018982,,"{'Real': 0.9570569396018982, 'Full-Synthetic': 0.018157150596380234, 'Tampered': 0.024785839021205902}",0.9570569396018982,0.9570569396018982,0.042942989617586136,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001228_002498.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9962104558944702,,"{'Real': 0.0020396793261170387, 'Full-Synthetic': 0.9962104558944702, 'Tampered': 0.001749910763464868}",0.9979603886604309,0.0020396793261170387,0.9979603666579351,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002006_000371.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.944337010383606,,"{'Real': 0.02045810967683792, 'Full-Synthetic': 0.944337010383606, 'Tampered': 0.03520483151078224}",0.9795418381690979,0.02045810967683792,0.9795418418943882,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000279_000289.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8961441516876221,,"{'Real': 0.8961441516876221, 'Full-Synthetic': 0.003977605141699314, 'Tampered': 0.09987830370664597}",0.8961441516876221,0.8961441516876221,0.10385590884834528,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000207_000368.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.8883730173110962,,"{'Real': 0.09274332225322723, 'Full-Synthetic': 0.01888369582593441, 'Tampered': 0.8883730173110962}",0.9072567224502563,0.09274332225322723,0.9072567131370306,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002327_000615.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9547167420387268,,"{'Real': 0.021985948085784912, 'Full-Synthetic': 0.9547167420387268, 'Tampered': 0.023297380656003952}",0.9780141115188599,0.021985948085784912,0.9780141226947308,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002399_001464.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9799030423164368,,"{'Real': 0.9799030423164368, 'Full-Synthetic': 0.003842232981696725, 'Tampered': 0.0162547305226326}",0.9799030423164368,0.9799030423164368,0.020096963504329324,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000299_003292.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9658885598182678,,"{'Real': 0.9658885598182678, 'Full-Synthetic': 0.0082772895693779, 'Tampered': 0.025834105908870697}",0.9658885598182678,0.9658885598182678,0.034111395478248596,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001416_000065.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.819871187210083,,"{'Real': 0.11234427988529205, 'Full-Synthetic': 0.06778445839881897, 'Tampered': 0.819871187210083}",0.8876556158065796,0.11234427988529205,0.887655645608902,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002279_003135.jpg,image,image,image_path,True,1,0,Real,0,Real,0,Real,0.8987204432487488,,"{'Real': 0.8987204432487488, 'Full-Synthetic': 0.008223551325500011, 'Tampered': 0.09305603057146072}",0.8987204432487488,0.8987204432487488,0.10127958189696074,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/real/003000_001158.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.6035138964653015,,"{'Real': 0.6035138964653015, 'Full-Synthetic': 0.06741338968276978, 'Tampered': 0.3290726840496063}",0.6035138964653015,0.6035138964653015,0.3964860737323761,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001836_001938.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.6349436640739441,,"{'Real': 0.6349436640739441, 'Full-Synthetic': 0.00925964955240488, 'Tampered': 0.3557966351509094}",0.6349436640739441,0.6349436640739441,0.3650562847033143,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001747_002460.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8044267296791077,,"{'Real': 0.8044267296791077, 'Full-Synthetic': 0.011250930838286877, 'Tampered': 0.18432235717773438}",0.8044267296791077,0.8044267296791077,0.19557328801602125,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000968_000509.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9890857338905334,,"{'Real': 0.9890857338905334, 'Full-Synthetic': 0.0014794499147683382, 'Tampered': 0.009434946812689304}",0.9890857338905334,0.9890857338905334,0.010914396727457643,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000904_002873.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9922178983688354,,"{'Real': 0.0029245163314044476, 'Full-Synthetic': 0.9922178983688354, 'Tampered': 0.0048575433902442455}",0.9970754384994507,0.0029245163314044476,0.9970754417590797,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001287_001088.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9436240196228027,,"{'Real': 0.04814131185412407, 'Full-Synthetic': 0.008234658278524876, 'Tampered': 0.9436240196228027}",0.9518586993217468,0.04814131185412407,0.9518586779013276,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001791_002500.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.8115562200546265,,"{'Real': 0.17682386934757233, 'Full-Synthetic': 0.0116199292242527, 'Tampered': 0.8115562200546265}",0.8231761455535889,0.17682386934757233,0.8231761492788792,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002217_001107.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.890337347984314,,"{'Real': 0.890337347984314, 'Full-Synthetic': 0.0738157406449318, 'Tampered': 0.035846974700689316}",0.890337347984314,0.890337347984314,0.10966271534562111,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000205_002212.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.6905373930931091,,"{'Real': 0.19400599598884583, 'Full-Synthetic': 0.11545660346746445, 'Tampered': 0.6905373930931091}",0.8059939742088318,0.19400599598884583,0.8059939965605736,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002959_000180.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9860344529151917,,"{'Real': 0.007547073066234589, 'Full-Synthetic': 0.9860344529151917, 'Tampered': 0.006418558303266764}",0.9924530386924744,0.007547073066234589,0.9924530112184584,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001609_002942.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9896043539047241,,"{'Real': 0.005256723612546921, 'Full-Synthetic': 0.9896043539047241, 'Tampered': 0.005138878244906664}",0.9947432279586792,0.005256723612546921,0.9947432321496308,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002666_000928.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.6510480046272278,,"{'Real': 0.6510480046272278, 'Full-Synthetic': 0.014047833159565926, 'Tampered': 0.3349042534828186}",0.6510480046272278,0.6510480046272278,0.34895208664238453,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000599_002975.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.5595592260360718,,"{'Real': 0.39420270919799805, 'Full-Synthetic': 0.046238068491220474, 'Tampered': 0.5595592260360718}",0.605797290802002,0.39420270919799805,0.6057972945272923,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002101_001599.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.9867886900901794,,"{'Real': 0.0057900818064808846, 'Full-Synthetic': 0.007421252783387899, 'Tampered': 0.9867886900901794}",0.9942099452018738,0.0057900818064808846,0.9942099428735673,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002987_003291.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.6941596865653992,,"{'Real': 0.6941596865653992, 'Full-Synthetic': 0.011015135794878006, 'Tampered': 0.2948251962661743}",0.6941596865653992,0.6941596865653992,0.3058403320610523,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001678_001835.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9778131246566772,,"{'Real': 0.9778131246566772, 'Full-Synthetic': 0.01119779609143734, 'Tampered': 0.010989152826368809}",0.9778131246566772,0.9778131246566772,0.02218694891780615,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002847_002837.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9105786085128784,,"{'Real': 0.9105786085128784, 'Full-Synthetic': 0.008831010200083256, 'Tampered': 0.08059035986661911}",0.9105786085128784,0.9105786085128784,0.08942137006670237,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/003019_000098.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.8649075627326965,,"{'Real': 0.122308149933815, 'Full-Synthetic': 0.012784346006810665, 'Tampered': 0.8649075627326965}",0.877691924571991,0.122308149933815,0.8776919087395072,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001146_001477.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.981147050857544,,"{'Real': 0.008037152700126171, 'Full-Synthetic': 0.010815790854394436, 'Tampered': 0.981147050857544}",0.9919628500938416,0.008037152700126171,0.9919628417119384,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001458_001754.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9391368627548218,,"{'Real': 0.9391368627548218, 'Full-Synthetic': 0.024350447580218315, 'Tampered': 0.03651271387934685}",0.9391368627548218,0.9391368627548218,0.06086316145956516,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/003064_000488.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9635878801345825,,"{'Real': 0.9635878801345825, 'Full-Synthetic': 0.013632372952997684, 'Tampered': 0.02277969941496849}",0.9635878801345825,0.9635878801345825,0.036412072367966175,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000004_002148.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9420294165611267,,"{'Real': 0.04481812193989754, 'Full-Synthetic': 0.013152391649782658, 'Tampered': 0.9420294165611267}",0.9551818370819092,0.04481812193989754,0.9551818082109094,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000603_002495.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9917802214622498,,"{'Real': 0.004034270998090506, 'Full-Synthetic': 0.9917802214622498, 'Tampered': 0.00418551592156291}",0.9959657192230225,0.004034270998090506,0.9959657373838127,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001753_002836.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9901345372200012,,"{'Real': 0.004471999127417803, 'Full-Synthetic': 0.9901345372200012, 'Tampered': 0.005393403582274914}",0.9955279231071472,0.004471999127417803,0.9955279408022761,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002883_000046.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9917015433311462,,"{'Real': 0.0034600200597196817, 'Full-Synthetic': 0.9917015433311462, 'Tampered': 0.004838484805077314}",0.9965400099754333,0.0034600200597196817,0.9965400281362236,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002049_001750.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9918568134307861,,"{'Real': 0.004118884447962046, 'Full-Synthetic': 0.9918568134307861, 'Tampered': 0.00402433006092906}",0.9958811402320862,0.004118884447962046,0.9958811434917152,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000281_000433.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.4546765685081482,,"{'Real': 0.3458605706691742, 'Full-Synthetic': 0.19946293532848358, 'Tampered': 0.4546765685081482}",0.654139518737793,0.3458605706691742,0.6541395038366318,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002361_000320.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.5160555243492126,,"{'Real': 0.45021313428878784, 'Full-Synthetic': 0.033731382340192795, 'Tampered': 0.5160555243492126}",0.5497869253158569,0.45021313428878784,0.5497869066894054,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000412_001874.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9559178948402405,,"{'Real': 0.009572041220963001, 'Full-Synthetic': 0.03451006859540939, 'Tampered': 0.9559178948402405}",0.9904279708862305,0.009572041220963001,0.9904279634356499,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000353_000567.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9308305978775024,,"{'Real': 0.9308305978775024, 'Full-Synthetic': 0.006899687927216291, 'Tampered': 0.0622696615755558}",0.9308305978775024,0.9308305978775024,0.06916934950277209,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002898_002352.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9216015338897705,,"{'Real': 0.05949706584215164, 'Full-Synthetic': 0.018901297822594643, 'Tampered': 0.9216015338897705}",0.9405028223991394,0.05949706584215164,0.9405028317123652,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001797_003296.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.5999669432640076,,"{'Real': 0.5999669432640076, 'Full-Synthetic': 0.03476870059967041, 'Tampered': 0.3652644455432892}",0.5999669432640076,0.5999669432640076,0.4000331461429596,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/000087_001236.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.5216118693351746,,"{'Real': 0.4657200574874878, 'Full-Synthetic': 0.012668078765273094, 'Tampered': 0.5216118693351746}",0.5342799425125122,0.4657200574874878,0.5342799481004477,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001157_001740.jpg,image,image,image_path,True,0,1,Fake,1,Fake,2,Tampered,0.9033522009849548,,"{'Real': 0.07730153948068619, 'Full-Synthetic': 0.01934620924293995, 'Tampered': 0.9033522009849548}",0.922698438167572,0.07730153948068619,0.9226984102278948,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002068_002269.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9543049931526184,,"{'Real': 0.9543049931526184, 'Full-Synthetic': 0.00593875627964735, 'Tampered': 0.03975630924105644}",0.9543049931526184,0.9543049931526184,0.04569506552070379,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001224_003315.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8710445761680603,,"{'Real': 0.8710445761680603, 'Full-Synthetic': 0.013940653763711452, 'Tampered': 0.11501467972993851}",0.8710445761680603,0.8710445761680603,0.12895533349364996,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002925_002455.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9922657608985901,,"{'Real': 0.00392252067103982, 'Full-Synthetic': 0.9922657608985901, 'Tampered': 0.003811686532571912}",0.9960774183273315,0.00392252067103982,0.996077447431162,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/001775_002955.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.8796026706695557,,"{'Real': 0.8796026706695557, 'Full-Synthetic': 0.012403817847371101, 'Tampered': 0.10799344629049301}",0.8796026706695557,0.8796026706695557,0.12039726413786411,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000563_001385.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9961537718772888,,"{'Real': 0.001325775170698762, 'Full-Synthetic': 0.9961537718772888, 'Tampered': 0.002520497189834714}",0.9986742734909058,0.001325775170698762,0.9986742690671235,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001812_000453.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.9945513606071472,,"{'Real': 0.00025394262047484517, 'Full-Synthetic': 0.005194642581045628, 'Tampered': 0.9945513606071472}",0.9997460246086121,0.00025394262047484517,0.9997460031881928,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000561_001110.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9913401007652283,,"{'Real': 0.0026161321438848972, 'Full-Synthetic': 0.9913401007652283, 'Tampered': 0.006043785717338324}",0.9973838925361633,0.0026161321438848972,0.9973838864825666,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002589_001668.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.689091682434082,,"{'Real': 0.689091682434082, 'Full-Synthetic': 0.011335961520671844, 'Tampered': 0.2995723485946655}",0.689091682434082,0.689091682434082,0.31090831011533737,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001532_000552.jpg,image,image,image_path,True,1,1,Fake,1,Fake,2,Tampered,0.5688766241073608,,"{'Real': 0.4139609932899475, 'Full-Synthetic': 0.01716238632798195, 'Tampered': 0.5688766241073608}",0.5860390067100525,0.4139609932899475,0.5860390104353428,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000445_000527.jpg,image,image,image_path,True,1,0,Real,0,Real,0,Real,0.5842485427856445,,"{'Real': 0.5842485427856445, 'Full-Synthetic': 0.015310676768422127, 'Tampered': 0.4004407227039337}",0.5842485427856445,0.5842485427856445,0.41575139947235584,True,0.0,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002631_000868.jpg,image,image,image_path,True,1,1,Fake,1,Fake,1,Full-Synthetic,0.9918588995933533,,"{'Real': 0.0027988951187580824, 'Full-Synthetic': 0.9918588995933533, 'Tampered': 0.005342228803783655}",0.997201144695282,0.0027988951187580824,0.9972011283971369,True,1.0,
/content/drive/MyDrive/skripsi/dataset_image/real/002648_001256.jpg,image,image,image_path,True,0,0,Real,0,Real,0,Real,0.9426104426383972,,"{'Real': 0.9426104426383972, 'Full-Synthetic': 0.02883148565888405, 'Tampered': 0.028558026999235153}",0.9426104426383972,0.9426104426383972,0.0573895126581192,True,1.0,
